tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8
880,880,736.6984,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
881,881,736.7393,22.5054164,0,0,27.7394837,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
882,882,736.7787,22.5039186,0,0,27.7367728,0,0,0,0,4.40228869e-05,-6.656388e-06,0,0,0,0,0,0
883,883,736.8179,22.5015423,0,0,27.7324435,0,0,0,0,4.40222429e-05,-6.65785637e-06,0,0,0,0,0,0
884,884,736.8576,22.498733,0,0,27.7272021,0,0,0,0,4.40195363e-05,-6.66039523e-06,0,0,0,0,0,0
885,885,736.894,22.4954092,0,0,27.7209567,0,0,0,0,4.40159383e-05,-6.66382084e-06,0,0,0,0,0,0
886,886,736.9323,22.4915614,0,0,27.7138674,0,0,0,0,4.4011078e-05,-6.66809092e-06,0,0,0,0,0,0
887,887,736.9703,22.4869264,0,0,27.705475,0,0,0,0,4.40064541e-05,-6.67318909e-06,0,0,0,0,0,0
888,888,737.0067,22.4810378,0,0,27.694609,0,0,0,0,4.40014992e-05,-6.67930271e-06,0,0,0,0,0,0
889,889,737.0431,22.4724748,0,0,27.6774754,0,0,0,0,4.39960932e-05,-6.68687926e-06,0,0,0,0,0,0
890,890,737.0798,22.460692,0,0,27.6527568,0,0,0,0,4.3988759e-05,-6.69720384e-06,0,0,0,0,0,0
891,891,737.1159,22.4455775,0,0,27.6201228,0,0,0,0,4.39786163e-05,-6.71137059e-06,0,0,0,0,0,0
892,892,737.1519,22.4305548,0,0,27.5880097,0,0,0,0,4.39632822e-05,-6.73003296e-06,0,0,0,0,0,0
893,893,737.1879,22.4116558,0,0,27.542039,0,0,0,0,4.39442447e-05,-6.75100046e-06,0,0,0,0,0,0
894,894,737.2239,22.3811946,0,0,27.4539412,0,0,0,0,4.39209216e-05,-6.77601201e-06,0,0,0,0,0,0
895,895,737.2599,22.3074742,0,0,27.2233457,0,0,0,0,4.38977186e-05,-6.81170422e-06,0,0,0,0,0,0
896,896,737.296,22.1866311,0,0,26.8171986,0,0,0,0,4.38530042e-05,-6.88506134e-06,0,0,0,0,0,0
897,897,737.332,21.992501,0,0,26.122828,0,0,0,0,4.37702984e-05,-7.01340605e-06,0,0,0,0,0,0
898,898,737.3679,21.7600083,0,0,25.1905608,0,0,0,0,4.35822803e-05,-7.22508184e-06,0,0,0,0,0,0
899,899,737.404,21.2449614,0,0,23.4264622,0,0,0,0,4.33150708e-05,-7.50929848e-06,0,0,0,0,0,0
900,900,737.44,20.178132,0,0,20.9820229,0,0,0,0,4.28420899e-05,-8.04026422e-06,0,0,0,0,0,0
901,901,737.5375,20.2030356,0,0,20.9809992,0,0,0,0,4.21471923e-05,-9.11084771e-06,0,0,0,0,0,0
902,902,737.5721,20.1966673,0,0,20.9100733,0,0,0,0,4.14198694e-05,-9.66272637e-06,0,0,0,0,0,0
903,903,737.6061,20.1149445,0,0,20.6893104,0,0,0,0,3.99018027e-05,-9.95122537e-06,0,0,0,0,0,0
904,904,737.6427,20.1057354,0,0,20.6769827,0,0,0,0,4.07656044e-05,-1.01577507e-05,0,0,0,0,0,0
905,905,737.6997,20.103861,0,0,20.6792211,0,0,0,0,4.1485011e-05,-1.0270488e-05,0,0,0,0,0,0
906,906,737.7412,20.1119954,0,0,20.6975567,0,0,0,0,4.21219229e-05,-1.03290795e-05,0,0,0,0,0,0
907,907,737.7805,20.1054598,0,0,20.674606,0,0,0,0,4.21599834e-05,-1.03525645e-05,0,0,0,0,0,0
908,908,737.8201,20.0978617,0,0,20.6510098,0,0,0,0,4.2180036e-05,-1.03689144e-05,0,0,0,0,0,0
909,909,737.8617,20.0903444,0,0,20.6303599,0,0,0,0,4.22031226e-05,-1.03828161e-05,0,0,0,0,0,0
910,910,737.9015,20.0870351,0,0,20.6215902,0,0,0,0,4.23252386e-05,-1.03955599e-05,0,0,0,0,0,0
911,911,737.9413,20.0849465,0,0,20.6157307,0,0,0,0,4.24212958e-05,-1.04046494e-05,0,0,0,0,0,0
912,912,737.9804,20.0834085,0,0,20.6109494,0,0,0,0,4.24905447e-05,-1.04108967e-05,0,0,0,0,0,0
913,913,738.0198,20.0816032,0,0,20.6055054,0,0,0,0,4.25215621e-05,-1.04152523e-05,0,0,0,0,0,0
914,914,738.0575,20.080047,0,0,20.6009513,0,0,0,0,4.25471517e-05,-1.04188293e-05,0,0,0,0,0,0
915,915,738.109,20.0788219,0,0,20.5974624,0,0,0,0,4.25699909e-05,-1.04218343e-05,0,0,0,0,0,0
916,916,738.1458,20.0779773,0,0,20.5950475,0,0,0,0,4.2593605e-05,-1.04243027e-05,0,0,0,0,0,0
917,917,738.1815,20.0773333,0,0,20.5931759,0,0,0,0,4.26117986e-05,-1.04262099e-05,0,0,0,0,0,0
918,918,738.2172,20.0768135,0,0,20.5916465,0,0,0,0,4.2625401e-05,-1.04276751e-05,0,0,0,0,0,0
919,919,738.2521,20.076374,0,0,20.5903599,0,0,0,0,4.26348779e-05,-1.04288201e-05,0,0,0,0,0,0
920,920,738.2873,20.076021,0,0,20.589334,0,0,0,0,4.26425795e-05,-1.04297369e-05,0,0,0,0,0,0
921,921,738.3222,20.0757448,0,0,20.5885349,0,0,0,0,4.26489132e-05,-1.04304745e-05,0,0,0,0,0,0
922,922,738.3561,20.0755319,0,0,20.5879174,0,0,0,0,4.26542465e-05,-1.04310611e-05,0,0,0,0,0,0
923,923,738.3898,20.0753639,0,0,20.5874285,0,0,0,0,4.26584047e-05,-1.04315241e-05,0,0,0,0,0,0
924,924,738.4238,20.0752297,0,0,20.5870373,0,0,0,0,4.26616316e-05,-1.04318879e-05,0,0,0,0,0,0
925,925,738.4578,20.0751221,0,0,20.5867241,0,0,0,0,4.26641127e-05,-1.04321753e-05,0,0,0,0,0,0
926,926,738.4931,20.0750367,0,0,20.5864759,0,0,0,0,4.2666099e-05,-1.04324035e-05,0,0,0,0,0,0
927,927,738.5266,20.0749694,0,0,20.5862803,0,0,0,0,4.26676925e-05,-1.04325854e-05,0,0,0,0,0,0
928,928,738.5603,20.0749162,0,0,20.5861259,0,0,0,0,4.26689767e-05,-1.04327291e-05,0,0,0,0,0,0
929,929,738.5939,20.0748742,0,0,20.5860034,0,0,0,0,4.26699808e-05,-1.04328437e-05,0,0,0,0,0,0
930,930,738.6275,20.0748407,0,0,20.5859062,0,0,0,0,4.26707775e-05,-1.04329338e-05,0,0,0,0,0,0
931,931,738.661,20.0748142,0,0,20.585829,0,0,0,0,4.26713996e-05,-1.04330056e-05,0,0,0,0,0,0
932,932,738.6947,20.0747932,0,0,20.5857678,0,0,0,0,4.26718943e-05,-1.04330629e-05,0,0,0,0,0,0
933,933,738.7276,20.0747765,0,0,20.5857194,0,0,0,0,4.26722872e-05,-1.04331084e-05,0,0,0,0,0,0
934,934,738.7606,20.0747633,0,0,20.5856811,0,0,0,0,4.26726001e-05,-1.04331439e-05,0,0,0,0,0,0
935,935,738.7929,20.0747529,0,0,20.5856507,0,0,0,0,4.26728511e-05,-1.04331712e-05,0,0,0,0,0,0
936,936,738.8253,20.0747446,0,0,20.5856266,0,0,0,0,4.26730476e-05,-1.04331939e-05,0,0,0,0,0,0
937,937,738.8577,20.074738,0,0,20.5856075,0,0,0,0,4.2673204e-05,-1.04332112e-05,0,0,0,0,0,0
938,938,738.8901,20.0747328,0,0,20.5855923,0,0,0,0,4.26733241e-05,-1.04332257e-05,0,0,0,0,0,0
939,939,738.922,20.0747287,0,0,20.5855804,0,0,0,0,4.26734259e-05,-1.04332366e-05,0,0,0,0,0,0
940,940,738.9541,20.0747254,0,0,20.5855709,0,0,0,0,4.26734987e-05,-1.04332457e-05,0,0,0,0,0,0
941,941,738.9863,20.0747228,0,0,20.5855633,0,0,0,0,4.26735642e-05,-1.04332521e-05,0,0,0,0,0,0
942,942,739.0184,20.0747208,0,0,20.5855574,0,0,0,0,4.26736078e-05,-1.04332585e-05,0,0,0,0,0,0
943,943,739.0503,20.0747192,0,0,20.5855527,0,0,0,0,4.26736515e-05,-1.0433263e-05,0,0,0,0,0,0
944,944,739.0825,20.0747179,0,0,20.5855489,0,0,0,0,4.26736769e-05,-1.04332667e-05,0,0,0,0,0,0
945,945,739.1146,20.0747169,0,0,20.585546,0,0,0,0,4.26737024e-05,-1.04332694e-05,0,0,0,0,0,0
946,946,739.1448,20.0747161,0,0,20.5855436,0,0,0,0,4.26737206e-05,-1.04332712e-05,0,0,0,0,0,0
947,947,739.177,20.0747154,0,0,20.5855418,0,0,0,0,4.26737388e-05,-1.0433273e-05,0,0,0,0,0,0
948,948,739.209,20.0747149,0,0,20.5855403,0,0,0,0,4.26737497e-05,-1.04332748e-05,0,0,0,0,0,0
949,949,739.2407,20.0747145,0,0,20.5855391,0,0,0,0,4.26737606e-05,-1.04332757e-05,0,0,0,0,0,0
950,950,739.2723,20.0747142,0,0,20.5855382,0,0,0,0,4.26737643e-05,-1.04332767e-05,0,0,0,0,0,0
951,951,739.3051,20.0747139,0,0,20.5855375,0,0,0,0,4.26737715e-05,-1.04332767e-05,0,0,0,0,0,0
952,952,739.3362,20.0747138,0,0,20.5855369,0,0,0,0,4.26737788e-05,-1.04332767e-05,0,0,0,0,0,0
953,953,739.3675,20.0747136,0,0,20.5855364,0,0,0,0,4.26737824e-05,-1.04332767e-05,0,0,0,0,0,0
954,954,739.3987,20.0747135,0,0,20.5855361,0,0,0,0,4.26737861e-05,-1.04332785e-05,0,0,0,0,0,0
955,955,739.4301,20.0747134,0,0,20.5855358,0,0,0,0,4.26737861e-05,-1.04332794e-05,0,0,0,0,0,0
956,956,739.461,20.0747133,0,0,20.5855355,0,0,0,0,4.26737861e-05,-1.04332794e-05,0,0,0,0,0,0
957,957,739.4922,20.0747132,0,0,20.5855354,0,0,0,0,4.26737861e-05,-1.04332794e-05,0,0,0,0,0,0
958,958,739.5237,20.0747132,0,0,20.5855352,0,0,0,0,4.26737897e-05,-1.04332803e-05,0,0,0,0,0,0
959,959,739.5547,20.0747131,0,0,20.5855351,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
960,960,739.5858,20.0747131,0,0,20.585535,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
961,961,739.6164,20.0747131,0,0,20.5855349,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
962,962,739.6474,20.0747131,0,0,20.5855349,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
963,963,739.6782,20.074713,0,0,20.5855348,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
964,964,739.7087,20.074713,0,0,20.5855348,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
965,965,739.7395,20.074713,0,0,20.5855348,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
966,966,739.7699,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
967,967,739.8002,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
968,968,739.831,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
969,969,739.8627,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
970,970,739.8914,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
971,971,739.9223,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
972,972,739.953,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
973,973,739.9814,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
974,974,740.0138,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
975,975,740.0444,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
976,976,740.0753,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
977,977,740.1058,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
978,978,740.1364,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
979,979,740.1672,20.074713,0,0,20.5855347,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
980,980,740.1978,20.074713,0,0,20.5855346,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
981,981,740.2406,20.0647404,0,0,20.5681807,0,0,0,0,4.26737934e-05,-1.04332803e-05,0,0,0,0,0,0
982,982,740.2836,20.0526154,0,0,20.5467207,0,0,0,0,4.26697916e-05,-1.04406472e-05,0,0,0,0,0,0
983,983,740.3247,20.0356345,0,0,20.5145127,0,0,0,0,4.26644838e-05,-1.04535775e-05,0,0,0,0,0,0
984,984,740.3677,20.0115312,0,0,20.4677551,0,0,0,0,4.26385777e-05,-1.04730098e-05,0,0,0,0,0,0
985,985,740.4105,19.9823086,0,0,20.412307,0,0,0,0,4.26102561e-05,-1.05011286e-05,0,0,0,0,0,0
986,986,740.4515,19.954682,0,0,20.3681541,0,0,0,0,4.25749786e-05,-1.05376203e-05,0,0,0,0,0,0
987,987,740.4924,19.9225095,0,0,20.3181001,0,0,0,0,4.25372418e-05,-1.0577327e-05,0,0,0,0,0,0
988,988,740.5331,19.8771346,0,0,20.2394335,0,0,0,0,4.24950558e-05,-1.06220023e-05,0,0,0,0,0,0
989,989,740.574,19.7756337,0,0,20.0175016,0,0,0,0,4.2458898e-05,-1.06790467e-05,0,0,0,0,0,0
990,990,740.6149,19.6494685,0,0,19.7493632,0,0,0,0,4.23964339e-05,-1.07841561e-05,0,0,0,0,0,0
991,991,740.6559,19.5112528,0,0,19.4779297,0,0,0,0,4.23030469e-05,-1.09332423e-05,0,0,0,0,0,0
992,992,740.6966,19.5467327,0,0,19.7134592,0,0,0,0,4.21062614e-05,-1.11143599e-05,0,0,0,0,0,0
993,993,740.7418,19.5181565,0,0,19.7742986,0,0,0,0,4.19674252e-05,-1.1183788e-05,0,0,0,0,0,0
994,994,740.7826,19.403882,0,0,19.5953937,0,0,0,0,4.18293494e-05,-1.12398166e-05,0,0,0,0,0,0
995,995,740.8237,18.2474082,0,0,16.5802569,0,0,0,0,4.20346078e-05,-1.13530914e-05,0,0,0,0,0,0
996,996,740.8647,17.4336228,0,0,14.6944177,0,0,0,0,4.1641164e-05,-1.22676283e-05,0,0,0,0,0,0
997,997,740.9056,16.5419078,0,0,12.7887245,0,0,0,0,4.11594119e-05,-1.33604208e-05,0,0,0,0,0,0
998,998,740.9605,20.2887222,0,0,23.6828449,0,0,0,0,3.86516804e-05,-1.4597651e-05,0,0,0,0,0,0
999,999,740.9813,20.2808134,0,0,23.5768603,0,0,0,0,3.92041366e-05,-1.24816461e-05,0,0,0,0,0,0
1000,1000,741.0193,20.8892093,0,0,24.7606214,0,0,0,0,3.85752537e-05,-1.13292253e-05,0,0,0,0,0,0
1001,1001,741.1158,21.2140551,0,0,25.712296,0,0,0,0,4.73764667e-05,-1.02785343e-05,0,0,0,0,0,0
1002,1002,741.1522,21.2118814,0,0,25.7166456,0,0,0,0,4.67162536e-05,-9.48973502e-06,0,0,0,0,0,0
1003,1003,741.1886,21.3089065,0,0,25.9355939,0,0,0,0,4.72623615e-05,-9.08202492e-06,0,0,0,0,0,0
1004,1004,741.2277,21.2488725,0,0,25.7631124,0,0,0,0,4.47624225e-05,-8.80311927e-06,0,0,0,0,0,0
1005,1005,741.2653,21.2534033,0,0,25.7803078,0,0,0,0,4.43041899e-05,-8.70459644e-06,0,0,0,0,0,0
1006,1006,741.3035,21.2485047,0,0,25.7800124,0,0,0,0,4.39330543e-05,-8.65300262e-06,0,0,0,0,0,0
1007,1007,741.3398,21.2708823,0,0,25.845034,0,0,0,0,4.41569646e-05,-8.63103014e-06,0,0,0,0,0,0
1008,1008,741.3765,21.279351,0,0,25.8682447,0,0,0,0,4.40322328e-05,-8.60374257e-06,0,0,0,0,0,0
1009,1009,741.413,21.2864828,0,0,25.8862484,0,0,0,0,4.39044634e-05,-8.58327166e-06,0,0,0,0,0,0
1010,1010,741.449,21.2874918,0,0,25.8893196,0,0,0,0,4.37168346e-05,-8.56738825e-06,0,0,0,0,0,0
1011,1011,741.4846,21.2902042,0,0,25.8976895,0,0,0,0,4.36317205e-05,-8.5584079e-06,0,0,0,0,0,0
1012,1012,741.5216,21.2925933,0,0,25.9052023,0,0,0,0,4.35760448e-05,-8.5518177e-06,0,0,0,0,0,0
1013,1013,741.557,21.2953348,0,0,25.9131258,0,0,0,0,4.35458751e-05,-8.54665996e-06,0,0,0,0,0,0
1014,1014,741.5936,21.2971133,0,0,25.9181676,0,0,0,0,4.3508393e-05,-8.54196605e-06,0,0,0,0,0,0
1015,1015,741.6295,21.298423,0,0,25.9218647,0,0,0,0,4.34753856e-05,-8.53820438e-06,0,0,0,0,0,0
1016,1016,741.6652,21.2993126,0,0,25.9244694,0,0,0,0,4.34472022e-05,-8.53528036e-06,0,0,0,0,0,0
1017,1017,741.7127,21.3001038,0,0,25.9268043,0,0,0,0,4.34278372e-05,-8.53310667e-06,0,0,0,0,0,0
1018,1018,741.7444,21.3007609,0,0,25.9287376,0,0,0,0,4.34133071e-05,-8.53139682e-06,0,0,0,0,0,0
1019,1019,741.7805,21.3013071,0,0,25.9303203,0,0,0,0,4.34020294e-05,-8.5300253e-06,0,0,0,0,0,0
1020,1020,741.8153,21.3017206,0,0,25.9315145,0,0,0,0,4.33924397e-05,-8.52890844e-06,0,0,0,0,0,0
1021,1021,741.8506,21.3020405,0,0,25.9324406,0,0,0,0,4.33846544e-05,-8.52802441e-06,0,0,0,0,0,0
1022,1022,741.8847,21.3022899,0,0,25.9331676,0,0,0,0,4.33784808e-05,-8.52732865e-06,0,0,0,0,0,0
1023,1023,741.9186,21.302492,0,0,25.9337573,0,0,0,0,4.33737259e-05,-8.52678295e-06,0,0,0,0,0,0
1024,1024,741.9526,21.302654,0,0,25.9342292,0,0,0,0,4.33700006e-05,-8.52635003e-06,0,0,0,0,0,0
1025,1025,741.9865,21.3027829,0,0,25.9346038,0,0,0,0,4.3367043e-05,-8.52600624e-06,0,0,0,0,0,0
1026,1026,742.0202,21.3028841,0,0,25.9348976,0,0,0,0,4.33646674e-05,-8.52573248e-06,0,0,0,0,0,0
1027,1027,742.0546,21.3029639,0,0,25.9351294,0,0,0,0,4.33627756e-05,-8.52551511e-06,0,0,0,0,0,0
1028,1028,742.088,21.303027,0,0,25.9353131,0,0,0,0,4.33612768e-05,-8.52534413e-06,0,0,0,0,0,0
1029,1029,742.1212,21.3030773,0,0,25.9354595,0,0,0,0,4.33601017e-05,-8.52520861e-06,0,0,0,0,0,0
1030,1030,742.1547,21.3031172,0,0,25.9355756,0,0,0,0,4.33591667e-05,-8.52510038e-06,0,0,0,0,0,0
1031,1031,742.1987,21.303601,0,0,25.9364694,0,0,0,0,4.33584282e-05,-8.52501489e-06,0,0,0,0,0,0
1032,1032,742.2417,21.3042284,0,0,25.9376267,0,0,0,0,4.33580244e-05,-8.5246138e-06,0,0,0,0,0,0
1033,1033,742.2845,21.3051102,0,0,25.9392503,0,0,0,0,4.33578207e-05,-8.52393532e-06,0,0,0,0,0,0
1034,1034,742.3272,21.3065582,0,0,25.941928,0,0,0,0,4.33586611e-05,-8.52292214e-06,0,0,0,0,0,0
1035,1035,742.3681,21.3086942,0,0,25.9458373,0,0,0,0,4.33598943e-05,-8.52131507e-06,0,0,0,0,0,0
1036,1036,742.4118,21.3112243,0,0,25.9503727,0,0,0,0,4.33617461e-05,-8.51888399e-06,0,0,0,0,0,0
1037,1037,742.4546,21.3144205,0,0,25.9562525,0,0,0,0,4.33643872e-05,-8.51572622e-06,0,0,0,0,0,0
1038,1038,742.4981,21.3185992,0,0,25.9646639,0,0,0,0,4.33681635e-05,-8.51169443e-06,0,0,0,0,0,0
1039,1039,742.5407,21.3247521,0,0,25.9776139,0,0,0,0,4.3372409e-05,-8.50647575e-06,0,0,0,0,0,0
1040,1040,742.5834,21.3326711,0,0,25.9944238,0,0,0,0,4.33779605e-05,-8.49917251e-06,0,0,0,0,0,0
1041,1041,742.6261,21.3417402,0,0,26.0135226,0,0,0,0,4.33851674e-05,-8.48945729e-06,0,0,0,0,0,0
1042,1042,742.669,21.3518806,0,0,26.0365963,0,0,0,0,4.33955938e-05,-8.47761839e-06,0,0,0,0,0,0
1043,1043,742.7115,21.3671086,0,0,26.0784465,0,0,0,0,4.34080284e-05,-8.46387593e-06,0,0,0,0,0,0
1044,1044,742.7544,21.403999,0,0,26.1916832,0,0,0,0,4.34224603e-05,-8.44538135e-06,0,0,0,0,0,0
1045,1045,742.7971,21.4709035,0,0,26.4114884,0,0,0,0,4.34451176e-05,-8.40834855e-06,0,0,0,0,0,0
1046,1046,742.8399,21.5801801,0,0,26.7968442,0,0,0,0,4.34879512e-05,-8.33920785e-06,0,0,0,0,0,0
1047,1047,742.8826,21.7064913,0,0,27.3235802,0,0,0,0,4.35857473e-05,-8.22167658e-06,0,0,0,0,0,0
1048,1048,742.9253,21.9510043,0,0,28.3262292,0,0,0,0,4.37354392e-05,-8.06588559e-06,0,0,0,0,0,0
1049,1049,742.968,22.4709055,0,0,30,0,0,0,0,4.3986809e-05,-7.80278333e-06,0,0,0,0,0,0
1050,1050,743.0109,23.8590911,0,0,30,0,0,0,0,4.43391546e-05,-7.27894894e-06,0,0,0,0,0,0
1051,1051,743.0502,23.8604131,0,0,30,0,0,0,0,4.52267013e-05,-5.9743993e-06,0,0,0,0,0,0
1052,1052,743.0894,23.9255904,0,0,30,0,0,0,0,4.60148221e-05,-5.27683414e-06,0,0,0,0,0,0
1053,1053,743.1286,23.9541101,0,0,30,0,0,0,0,4.82014511e-05,-4.86896306e-06,0,0,0,0,0,0
1054,1054,743.1673,23.9594528,0,0,30,0,0,0,0,4.72078937e-05,-4.63963943e-06,0,0,0,0,0,0
1055,1055,743.2056,23.9495559,0,0,30,0,0,0,0,4.64669356e-05,-4.51933283e-06,0,0,0,0,0,0
1056,1056,743.2416,23.9500274,0,0,30,0,0,0,0,4.54451911e-05,-4.4660419e-06,0,0,0,0,0,0
1057,1057,743.2796,23.9563234,0,0,30,0,0,0,0,4.53881839e-05,-4.43929684e-06,0,0,0,0,0,0
1058,1058,743.3175,23.9651979,0,0,30,0,0,0,0,4.53250686e-05,-4.42136115e-06,0,0,0,0,0,0
1059,1059,743.3536,23.9698484,0,0,30,0,0,0,0,4.54043111e-05,-4.40569602e-06,0,0,0,0,0,0
1060,1060,743.39,23.9717843,0,0,30,0,0,0,0,4.52645691e-05,-4.39414589e-06,0,0,0,0,0,0
1061,1061,743.426,23.9723238,0,0,30,0,0,0,0,4.51618071e-05,-4.38674215e-06,0,0,0,0,0,0
1062,1062,743.4625,23.9734479,0,0,30,0,0,0,0,4.50431835e-05,-4.38254028e-06,0,0,0,0,0,0
1063,1063,743.4984,23.9748351,0,0,30,0,0,0,0,4.50044499e-05,-4.37957215e-06,0,0,0,0,0,0
1064,1064,743.5346,23.9761636,0,0,30,0,0,0,0,4.49718245e-05,-4.37702374e-06,0,0,0,0,0,0
1065,1065,743.5707,23.9769899,0,0,30,0,0,0,0,4.49574436e-05,-4.37471863e-06,0,0,0,0,0,0
1066,1066,743.6052,23.9774847,0,0,30,0,0,0,0,4.49315121e-05,-4.37290646e-06,0,0,0,0,0,0
1067,1067,743.6393,23.9778096,0,0,30,0,0,0,0,4.49117033e-05,-4.37159997e-06,0,0,0,0,0,0
1068,1068,743.683,23.9781256,0,0,30,0,0,0,0,4.48927276e-05,-4.3706832e-06,0,0,0,0,0,0
1069,1069,743.7166,23.9784153,0,0,30,0,0,0,0,4.48817154e-05,-4.36997652e-06,0,0,0,0,0,0
1070,1070,743.753,23.978655,0,0,30,0,0,0,0,4.48729406e-05,-4.36939763e-06,0,0,0,0,0,0
1071,1071,743.7871,23.9788234,0,0,30,0,0,0,0,4.48670762e-05,-4.36891969e-06,0,0,0,0,0,0
1072,1072,743.8216,23.9789421,0,0,30,0,0,0,0,4.48614337e-05,-4.36854725e-06,0,0,0,0,0,0
1073,1073,743.8556,23.9790311,0,0,30,0,0,0,0,4.48570136e-05,-4.36826531e-06,0,0,0,0,0,0
1074,1074,743.8901,23.9791061,0,0,30,0,0,0,0,4.48532264e-05,-4.36805431e-06,0,0,0,0,0,0
1075,1075,743.9243,23.9791681,0,0,30,0,0,0,0,4.4850527e-05,-4.36788878e-06,0,0,0,0,0,0
1076,1076,743.9587,23.9792171,0,0,30,0,0,0,0,4.48484061e-05,-4.36775781e-06,0,0,0,0,0,0
1077,1077,743.9928,23.9792536,0,0,30,0,0,0,0,4.48468454e-05,-4.36765322e-06,0,0,0,0,0,0
1078,1078,744.0266,23.979281,0,0,30,0,0,0,0,4.48455394e-05,-4.36757227e-06,0,0,0,0,0,0
1079,1079,744.0616,23.9793022,0,0,30,0,0,0,0,4.48445171e-05,-4.36751043e-06,0,0,0,0,0,0
1080,1080,744.0948,23.9793194,0,0,30,0,0,0,0,4.48436767e-05,-4.36746268e-06,0,0,0,0,0,0
1081,1081,744.1278,23.9793329,0,0,30,0,0,0,0,4.48430401e-05,-4.36742539e-06,0,0,0,0,0,0
1082,1082,744.1609,23.9793435,0,0,30,0,0,0,0,4.48425417e-05,-4.36739629e-06,0,0,0,0,0,0
1083,1083,744.1936,23.9793516,0,0,30,0,0,0,0,4.48421633e-05,-4.36737264e-06,0,0,0,0,0,0
1084,1084,744.2263,23.9793578,0,0,30,0,0,0,0,4.48418577e-05,-4.3673549e-06,0,0,0,0,0,0
1085,1085,744.2587,23.9793626,0,0,30,0,0,0,0,4.48416213e-05,-4.3673399e-06,0,0,0,0,0,0
1086,1086,744.2915,23.9793664,0,0,30,0,0,0,0,4.48414285e-05,-4.36732944e-06,0,0,0,0,0,0
1087,1087,744.3239,23.9793694,0,0,30,0,0,0,0,4.48412829e-05,-4.36732125e-06,0,0,0,0,0,0
1088,1088,744.3565,23.9793717,0,0,30,0,0,0,0,4.48411629e-05,-4.36731398e-06,0,0,0,0,0,0
1089,1089,744.3888,23.9793735,0,0,30,0,0,0,0,4.48410719e-05,-4.36730897e-06,0,0,0,0,0,0
1090,1090,744.4209,23.9793749,0,0,30,0,0,0,0,4.48410028e-05,-4.36730488e-06,0,0,0,0,0,0
1091,1091,744.4527,23.9793759,0,0,30,0,0,0,0,4.48409446e-05,-4.36730261e-06,0,0,0,0,0,0
1092,1092,744.4852,23.9793768,0,0,30,0,0,0,0,4.4840901e-05,-4.36730033e-06,0,0,0,0,0,0
1093,1093,744.5145,23.9793774,0,0,30,0,0,0,0,4.48408646e-05,-4.36729761e-06,0,0,0,0,0,0
1094,1094,744.546,23.979378,0,0,30,0,0,0,0,4.48408391e-05,-4.36729624e-06,0,0,0,0,0,0
1095,1095,744.5777,23.9793784,0,0,30,0,0,0,0,4.48408209e-05,-4.36729533e-06,0,0,0,0,0,0
1096,1096,744.6097,23.9793786,0,0,30,0,0,0,0,4.48408027e-05,-4.36729488e-06,0,0,0,0,0,0
1097,1097,744.6408,23.9793789,0,0,30,0,0,0,0,4.48407882e-05,-4.36729488e-06,0,0,0,0,0,0
1098,1098,744.6719,23.9793791,0,0,30,0,0,0,0,4.48407773e-05,-4.36729351e-06,0,0,0,0,0,0
